"Web Search interest: ""foot stretches""+""feet stretches""+""foot stretch""+""feet stretch""+""stretches for feet""+""stretches for foot""+""foot stretching"" ""feet stretching""",
United States; 2004 - present,
,
Interest over time,
Month,"foot stretches+""feet stretches""+""foot stretch""+""feet stretch""+""stretches for feet""+""stretches for foot""+""foot stretching"" ""feet stretching"""
2004-01,0
2004-02,0
2004-03,0
2004-04,0
2004-05,0
2004-06,0
2004-07,0
2004-08,0
2004-09,0
2004-10,0
2004-11,0
2004-12,0
2005-01,0
2005-02,0
2005-03,0
2005-04,0
2005-05,0
2005-06,0
2005-07,0
2005-08,0
2005-09,0
2005-10,0
2005-11,0
2005-12,0
2006-01,0
2006-02,0
2006-03,0
2006-04,0
2006-05,0
2006-06,0
2006-07,0
2006-08,0
2006-09,0
2006-10,0
2006-11,0
2006-12,0
2007-01,0
2007-02,0
2007-03,0
2007-04,0
2007-05,0
2007-06,0
2007-07,0
2007-08,0
2007-09,0
2007-10,0
2007-11,0
2007-12,0
2008-01,0
2008-02,0
2008-03,0
2008-04,0
2008-05,0
2008-06,0
2008-07,0
2008-08,0
2008-09,0
2008-10,0
2008-11,0
2008-12,0
2009-01,0
2009-02,0
2009-03,0
2009-04,0
2009-05,0
2009-06,80
2009-07,0
2009-08,0
2009-09,0
2009-10,0
2009-11,0
2009-12,0
2010-01,0
2010-02,0
2010-03,0
2010-04,0
2010-05,0
2010-06,0
2010-07,0
2010-08,53
2010-09,0
2010-10,0
2010-11,0
2010-12,0
2011-01,0
2011-02,71
2011-03,41
2011-04,51
2011-05,72
2011-06,53
2011-07,53
2011-08,46
2011-09,36
2011-10,67
2011-11,55
2011-12,62
2012-01,55
2012-02,59
2012-03,59
2012-04,78
2012-05,75
2012-06,82
2012-07,85
2012-08,64
2012-09,74
2012-10,39
2012-11,39
2012-12,65
2013-01,47
2013-02,62
2013-03,91
2013-04,70
2013-05,65
2013-06,100
2013-07,69
2013-08,62
2013-09,47
2013-10,38
2013-11,74
2013-12,46
2014-01,85
2014-02,81
2014-03,92
2014-04,81
2014-05,53
2014-06,79
2014-07,58
2014-08,93
2014-09,73
2014-10,57
2014-11,65
2014-12,80
,
,
"Top subregions for ""foot stretches""+""feet stretches""+""foot stretch""+""feet stretch""+""stretches for feet""+""stretches for foot""+""foot stretching"" ""feet stretching""",
Subregion,"foot stretches+""feet stretches""+""foot stretch""+""feet stretch""+""stretches for feet""+""stretches for foot""+""foot stretching"" ""feet stretching"""
California,100
New York,94
Alaska,0
Alabama,0
Arkansas,0
Arizona,0
Colorado,0
Connecticut,0
District of Columbia,0
Delaware,0
Florida,0
Georgia,0
Hawaii,0
Iowa,0
Idaho,0
Illinois,0
Indiana,0
Kansas,0
Kentucky,0
Louisiana,0
Massachusetts,0
Maryland,0
Maine,0
Michigan,0
Minnesota,0
Missouri,0
Mississippi,0
Montana,0
North Carolina,0
North Dakota,0
Nebraska,0
New Hampshire,0
New Jersey,0
New Mexico,0
Nevada,0
Ohio,0
Oklahoma,0
Oregon,0
Pennsylvania,0
Rhode Island,0
South Carolina,0
South Dakota,0
Tennessee,0
Texas,0
Utah,0
Virginia,0
Vermont,0
Washington,0
Wisconsin,0
West Virginia,0
Wyoming,0
,
,
,
,
,
,
,
"Top searches for ""foot stretches""+""feet stretches""+""foot stretch""+""feet stretch""+""stretches for feet""+""stretches for foot""+""foot stretching"" ""feet stretching""",
ballet foot stretch,100
,
,
,
"Rising searches for ""foot stretches""+""feet stretches""+""foot stretch""+""feet stretch""+""stretches for feet""+""stretches for foot""+""foot stretching"" ""feet stretching""",
ballet foot stretch,Breakout
